Run,BioSample,BioProject,Source,Location,Lat,Lon,Env,MHET_Abundance
SRR21860283,SAMN31237792,PRJNA889178,phyllosphere metagenome,"USA:Alabama,Auburn",32.657,-85.52,phyllosphere,4.710826566
SRR21860284,SAMN31233388,PRJNA889178,phyllosphere metagenome,"USA:Alabama,Auburn",32.657,-85.52,phyllosphere,0.609742029
SRR21860285,SAMN31237786,PRJNA889178,phyllosphere metagenome,"USA:Alabama,Auburn",32.657,-85.52,phyllosphere,0.190981927
SRR22177932,SAMN31582576,PRJNA776705,marine metagenome,Indian Ocean,-37.5811,50.634,marine,0.140065086
SRR22177934,SAMN31582574,PRJNA776705,marine metagenome,Indian Ocean,-37.5814,50.6334,marine,0.400565566
SRR22177935,SAMN31582573,PRJNA776705,marine metagenome,Indian Ocean,-37.9142,49.2831,marine,0.094611168
SRR22215818,SAMN31599178,PRJNA898102,soil metagenome,France: Bellefontaine wetland fen,46.56904,6.081651,wetland,1.027060107
SRR22215819,SAMN31599177,PRJNA898102,soil metagenome,France: Bellefontaine wetland fen,46.56902,6.081631,wetland,1.276197193
SRR22215820,SAMN31599176,PRJNA898102,soil metagenome,France: Bellefontaine wetland fen,46.569,6.081611,wetland,0.721973394
SRR22256691,NA,NA,NA,NA,39.134531,-76.89146,freshwater,1.423600776
SRR22256692,NA,NA,NA,NA,NA,NA,freshwater,0.727274102
SRR22256693,NA,NA,NA,NA,NA,NA,freshwater,1.382583006
SRR22256694,NA,NA,NA,NA,NA,NA,freshwater,0.79291915
SRR22256695,NA,NA,NA,NA,NA,NA,freshwater,1.646158962
SRR22256696,NA,NA,NA,NA,NA,NA,freshwater,3.708085176
SRR22256697,NA,NA,NA,NA,NA,NA,freshwater,3.388110515
SRR22256698,NA,NA,NA,NA,NA,NA,freshwater,2.52576278
SRR22256699,NA,NA,NA,NA,NA,NA,freshwater,2.87964876
SRR22256700,NA,NA,NA,NA,39.012613,-77.03073,freshwater,8.660034437
SRR22256701,NA,NA,NA,NA,NA,NA,freshwater,8.362358989
SRR22256702,NA,NA,NA,NA,39.012613,-77.03073,freshwater,8.400617232
SRR22256703,NA,NA,NA,NA,39.012613,-77.03073,freshwater,7.242361009
SRR22256704,NA,NA,NA,NA,39.012613,-77.03073,freshwater,9.197147705
SRR22256705,NA,NA,NA,NA,NA,NA,freshwater,2.640363578
SRR22256706,NA,NA,NA,NA,NA,NA,freshwater,4.69617772
SRR22256707,NA,NA,NA,NA,NA,NA,freshwater,4.28630145
SRR22256708,NA,NA,NA,NA,NA,NA,freshwater,3.470037697
SRR22256715,NA,NA,NA,NA,NA,NA,freshwater,1.381114373
SRR22256716,NA,NA,NA,NA,NA,NA,freshwater,1.074267743
SRR22256717,NA,NA,NA,NA,NA,NA,freshwater,4.219861735
SRR22256718,NA,NA,NA,NA,NA,NA,freshwater,0.519891501
SRR22315501,SAMN31696092,PRJNA900590,landfill metagenome,USA,38.96,-75.67,landfill,0.018940542
SRR22315504,SAMN31696089,PRJNA900590,landfill metagenome,USA,38.96,-75.67,landfill,0.026745977
SRR22315506,SAMN31696087,PRJNA900590,landfill metagenome,USA,38.96,-75.67,landfill,0.083982309
SRR22315507,SAMN31696086,PRJNA900590,landfill metagenome,USA,38.96,-75.67,landfill,0.106355375
SRR22315509,SAMN31696084,PRJNA900590,landfill metagenome,USA,38.96,-75.67,landfill,0.183385291
SRR22541063,SAMN31864664,PRJNA905085,volcano metagenome,"China:Junggar Basin,Aiqigou mud volcano",44.19,84.5,volcano,0.218446602
SRR22541067,SAMN31864660,PRJNA905085,volcano metagenome,"China:Junggar Basin,Aiqigou mud volcano",44.19,84.5,volcano,0.438230199
SRR22541068,SAMN31864659,PRJNA905085,volcano metagenome,"China:Junggar Basin,Aiqigou mud volcano",44.19,84.5,volcano,0.064918251
SRR22541070,SAMN31864657,PRJNA905085,volcano metagenome,"China:Junggar Basin,Aiqigou mud volcano",44.19,84.5,volcano,0.088273555
SRR22541071,SAMN31864666,PRJNA905085,volcano metagenome,"China:Junggar Basin,Aiqigou mud volcano",44.19,84.5,volcano,0.122632626
SRR22541073,SAMN31864656,PRJNA905085,volcano metagenome,"China:Junggar Basin,Aiqigou mud volcano",44.19,84.5,volcano,0.223084736
SRR22703641,SAMN32175476,PRJNA911313,soil metagenome,China:GuangXi,108.33,22.84,rhizosphere,1.14346733
SRR22703642,SAMN32175506,PRJNA911313,soil metagenome,China:GuangXi,108.33,22.84,rhizosphere,1.138424154
SRR22703643,SAMN32175480,PRJNA911313,soil metagenome,China:GuangXi,108.33,22.84,rhizosphere,2.681598834
SRR22703644,SAMN32175478,PRJNA911313,soil metagenome,China:GuangXi,108.33,22.84,rhizosphere,2.581469501
SRR22703645,SAMN32175472,PRJNA911313,soil metagenome,China:GuangXi,108.33,22.84,rhizosphere,1.840798768
SRR22703646,SAMN32175504,PRJNA911313,soil metagenome,China:GuangXi,108.33,22.84,rhizosphere,1.794903247
SRR22703647,SAMN32175488,PRJNA911313,soil metagenome,China:GuangXi,108.33,22.84,rhizosphere,1.606056795
SRR22703648,SAMN32175490,PRJNA911313,soil metagenome,China:GuangXi,108.33,22.84,rhizosphere,0.65567721
SRR22703649,SAMN32175474,PRJNA911313,soil metagenome,China:GuangXi,108.33,22.84,rhizosphere,0.367665426
SRR22703650,SAMN32175492,PRJNA911313,soil metagenome,China:GuangXi,108.33,22.84,rhizosphere,1.673015418
SRR22703651,SAMN32175494,PRJNA911313,soil metagenome,China:GuangXi,108.33,22.84,rhizosphere,1.973873098
SRR22703652,SAMN32175496,PRJNA911313,soil metagenome,China:GuangXi,108.33,22.84,rhizosphere,0.887800054
SRR22703653,SAMN32175498,PRJNA911313,soil metagenome,China:GuangXi,108.33,22.84,rhizosphere,0.772164802
SRR22703654,SAMN32175500,PRJNA911313,soil metagenome,China:GuangXi,108.33,22.84,rhizosphere,1.232901659
SRR22703655,SAMN32175482,PRJNA911313,soil metagenome,China:GuangXi,108.33,22.84,rhizosphere,1.325733715
SRR22703656,SAMN32175502,PRJNA911313,soil metagenome,China:GuangXi,108.33,22.84,rhizosphere,0.445246918
SRR22703657,SAMN32175484,PRJNA911313,soil metagenome,China:GuangXi,108.33,22.84,rhizosphere,2.020973679
SRR22703658,SAMN32175486,PRJNA911313,soil metagenome,China:GuangXi,108.33,22.84,rhizosphere,0.68723428
SRR22804965,NA,NA,NA,NA,30.11,115.06,freshwater,0.500707028
SRR22804967,NA,NA,NA,NA,33.06,80.24,freshwater,0.359644829
SRR22804968,NA,NA,NA,NA,NA,NA,freshwater,0.034838158
SRR22870106,SAMN32324545,PRJNA914229,sediment metagenome,Tonga: HTHH,-20.5376,-175.38232,volcano,4.494090519
SRR22870109,SAMN32324542,PRJNA914229,sediment metagenome,Tonga: HTHH,-20.54401,-175.39559,volcano,0.176773218
SRR22870112,SAMN32324539,PRJNA914229,sediment metagenome,Tonga: HTHH,-20.5351,-175.38568,volcano,2.209346153
SRR22870114,SAMN32324535,PRJNA914229,sediment metagenome,Tonga: HTHH,-20.54222,-175.40329,volcano,2.148870182
SRR22870115,SAMN32324533,PRJNA914229,sediment metagenome,Tonga: HTHH,-20.53784,-175.38173,volcano,0.930315386
SRR22870116,SAMN32324532,PRJNA914229,sediment metagenome,Tonga: HTHH,-20.53907,-175.3839,volcano,0.089564774
SRR22870119,SAMN32324526,PRJNA914229,sediment metagenome,Tonga: HTHH,-20.54656,-175.39128,volcano,0.120853476
SRR22870120,SAMN32324525,PRJNA914229,sediment metagenome,Tonga: HTHH,-20.53722,-175.3845,volcano,3.289142051
SRR22870123,SAMN32324521,PRJNA914229,sediment metagenome,Tonga: HTHH,-20.54127,-175.39191,volcano,1.153748088
SRR22870124,SAMN32324520,PRJNA914229,sediment metagenome,Tonga: HTHH,-20.54735,-175.396,volcano,1.147603348
SRR22870125,SAMN32324517,PRJNA914229,sediment metagenome,Tonga: HTHH,-20.54285,-175.38513,volcano,0.552878268
SRR23026118,SAMN32618493,PRJNA919054,soil metagenome,China:Hei longjiang,47.3,123.9,rhizosphere,7.585677848
SRR23026119,SAMN32618492,PRJNA919054,soil metagenome,China:Hei longjiang,47.3,123.9,rhizosphere,5.532165327
SRR23026120,SAMN32618491,PRJNA919054,soil metagenome,China:Hei longjiang,47.3,123.9,rhizosphere,6.156416409
SRR23026121,SAMN32618490,PRJNA919054,soil metagenome,China:Hei longjiang,47.3,123.9,rhizosphere,3.553234075
SRR23026122,SAMN32618489,PRJNA919054,soil metagenome,China:Hei longjiang,47.3,123.9,rhizosphere,5.567134601
SRR23026124,SAMN32618487,PRJNA919054,soil metagenome,China:Hei longjiang,47.3,123.9,rhizosphere,3.840415618
SRR23026125,SAMN32618486,PRJNA919054,soil metagenome,China:Hei longjiang,47.3,123.9,rhizosphere,3.022102387
SRR23026126,SAMN32618485,PRJNA919054,soil metagenome,China:Hei longjiang,47.3,123.9,rhizosphere,3.824374122
SRR23026127,SAMN32618484,PRJNA919054,soil metagenome,China:Hei longjiang,47.3,123.9,rhizosphere,3.496321586
SRR23135032,SAMN32783465,PRJNA925191,marine sediment metagenome,"Canada: Kivalliq, Nunavut",60.47316,-93.57573,petroleum,0.072886297
SRR23247659,SAMN32901078,PRJNA386568,peat metagenome,Sweden: Stordalen Mire,68.353315,19.047507,bog,1.775116575
SRR23247661,SAMN32901076,PRJNA386568,peat metagenome,Sweden: Stordalen Mire,68.353317,19.04754,bog,0.802129356
SRR23247663,SAMN32901074,PRJNA386568,peat metagenome,Sweden: Stordalen Mire,68.353317,19.04754,bog,0.278657729
SRR23247667,SAMN32901070,PRJNA386568,peat metagenome,Sweden: Stordalen Mire,68.353325,19.047537,bog,0.35743245
SRR23247684,SAMN32901029,PRJNA386568,peat metagenome,Sweden: Stordalen Mire,68.353288,19.047562,bog,0.311620049
SRR23247695,SAMN32901019,PRJNA386568,peat metagenome,Sweden: Stordalen Mire,68.353362,19.047517,bog,0.345102733
SRR23247698,SAMN32901017,PRJNA386568,peat metagenome,Sweden: Stordalen Mire,68.353362,19.047517,bog,1.50067586
SRR23247701,SAMN32901014,PRJNA386568,peat metagenome,Sweden: Stordalen Mire,68.353292,19.047535,bog,0.281297909
SRR23247703,SAMN32901012,PRJNA386568,peat metagenome,Sweden: Stordalen Mire,68.353292,19.047535,bog,0.198917887
SRR23247705,SAMN32901010,PRJNA386568,peat metagenome,Sweden: Stordalen Mire,68.35329,19.047453,bog,0.263111257
SRR23247724,SAMN32901044,PRJNA386568,peat metagenome,Sweden: Stordalen Mire,68.3531982,19.04762,bog,0.569912228
SRR23247726,SAMN32901042,PRJNA386568,peat metagenome,Sweden: Stordalen Mire,68.3531982,19.04762,bog,0.221735414
SRR23247728,SAMN32901040,PRJNA386568,peat metagenome,Sweden: Stordalen Mire,68.3531982,19.04762,bog,0.348784067
SRR23247732,SAMN32901037,PRJNA386568,peat metagenome,Sweden: Stordalen Mire,68.35328,19.047198,bog,0.350281922
SRR23247733,SAMN32901036,PRJNA386568,peat metagenome,Sweden: Stordalen Mire,68.35328,19.047198,bog,0.363205522
SRR23247734,SAMN32901035,PRJNA386568,peat metagenome,Sweden: Stordalen Mire,68.35328,19.047198,bog,1.312768033
SRR23247737,SAMN32901032,PRJNA386568,peat metagenome,Sweden: Stordalen Mire,68.353288,19.047562,bog,0.223245849
SRR23247738,SAMN32901031,PRJNA386568,peat metagenome,Sweden: Stordalen Mire,68.353288,19.047562,bog,0.327979495
SRR23247739,SAMN32901030,PRJNA386568,peat metagenome,Sweden: Stordalen Mire,68.353288,19.047562,bog,0.487435726
SRR23247754,SAMN32901115,PRJNA386568,peat metagenome,Sweden: Stordalen Mire,68.353283,19.047553,bog,0.427880141
SRR23247755,SAMN32901114,PRJNA386568,peat metagenome,Sweden: Stordalen Mire,68.353283,19.047553,bog,0.431034483
SRR23247759,SAMN32901110,PRJNA386568,peat metagenome,Sweden: Stordalen Mire,68.353253,19.047523,bog,0.415186317
SRR23247761,SAMN32901109,PRJNA386568,peat metagenome,Sweden: Stordalen Mire,68.353253,19.047523,bog,0.614255531
SRR23247763,SAMN32901107,PRJNA386568,peat metagenome,Sweden: Stordalen Mire,68.35317,19.047407,bog,0.476997457
SRR23247764,SAMN32901106,PRJNA386568,peat metagenome,Sweden: Stordalen Mire,68.35317,19.047407,bog,0.267121524
SRR23247765,SAMN32901105,PRJNA386568,peat metagenome,Sweden: Stordalen Mire,68.35317,19.047407,bog,0.184751308
SRR23247791,SAMN32901080,PRJNA386568,peat metagenome,Sweden: Stordalen Mire,68.353315,19.047507,bog,0.330877337
SRR23272968,SAMN32940978,PRJNA897804,wetland metagenome,India: Hyderabad,17.4301,78.5416,wetland,0.4573451
SRR23274337,SAMN32939452,PRJNA897804,wetland metagenome,India,17.4301,78.5416,wetland,0.954708394
SRR23315084,SAMN32964306,PRJNA677886,soil metagenome,China:Tibet,29.36,91.06,wetland,2.160840852
SRR23315085,SAMN32964305,PRJNA677886,soil metagenome,China:Tibet,29.36,91.06,wetland,0.653031051
SRR23315086,SAMN32964304,PRJNA677886,soil metagenome,China:Tibet,29.36,91.06,wetland,1.545284715
SRR23315087,SAMN32964303,PRJNA677886,soil metagenome,China:Tibet,29.36,91.06,wetland,0.966325529
SRR23315088,SAMN32964302,PRJNA677886,soil metagenome,China:Tibet,29.36,91.06,wetland,1.811501176
SRR23315089,SAMN32964301,PRJNA677886,soil metagenome,China:Tibet,29.36,91.06,wetland,1.250653238
SRR23315090,SAMN32964300,PRJNA677886,soil metagenome,China:Tibet,29.36,91.06,wetland,0.661469655
SRR23315091,SAMN32964299,PRJNA677886,soil metagenome,China:Tibet,29.36,91.06,wetland,0.999660325
SRR23315092,SAMN32964314,PRJNA677886,soil metagenome,China:Tibet,29.36,91.06,wetland,2.28660451
SRR23315093,SAMN32964313,PRJNA677886,soil metagenome,China:Tibet,29.36,91.06,wetland,2.714249478
SRR23315094,SAMN32964312,PRJNA677886,soil metagenome,China:Tibet,29.36,91.06,wetland,1.204552377
SRR23315095,SAMN32964311,PRJNA677886,soil metagenome,China:Tibet,29.36,91.06,wetland,3.144820398
SRR23315096,SAMN32964310,PRJNA677886,soil metagenome,China:Tibet,29.36,91.06,wetland,2.397502573
SRR23315097,SAMN32964309,PRJNA677886,soil metagenome,China:Tibet,29.36,91.06,wetland,5.366124388
SRR23315098,SAMN32964308,PRJNA677886,soil metagenome,China:Tibet,29.36,91.06,wetland,1.625530635
SRR23315099,SAMN32964307,PRJNA677886,soil metagenome,China:Tibet,29.36,91.06,wetland,2.498813542
SRR23315100,SAMN32964298,PRJNA677886,soil metagenome,China:Tibet,29.36,91.06,wetland,1.932989691
SRR23315101,SAMN32964297,PRJNA677886,soil metagenome,China:Tibet,29.36,91.06,wetland,1.888456838
SRR23318455,SAMN33021061,PRJNA611818,marine sediment metagenome,French Polynesia: Moorea,-17.47417,-149.7834,marinesediment,0.134060186
SRR23318456,SAMN33021060,PRJNA611818,marine sediment metagenome,French Polynesia: Moorea,-17.47417,-149.7834,marinesediment,0.085661971
SRR23318459,SAMN33021057,PRJNA611818,marine sediment metagenome,French Polynesia: Moorea,-17.47545,-149.7913,marinesediment,0.239023931
SRR23318460,SAMN33021070,PRJNA611818,marine sediment metagenome,French Polynesia: Moorea,-17.4757,-149.7825,marinesediment,0.067585949
SRR23318462,SAMN33021068,PRJNA611818,marine sediment metagenome,French Polynesia: Moorea,-17.4808,-149.8014,marinesediment,0.071517969
SRR23318465,SAMN33021065,PRJNA611818,marine sediment metagenome,French Polynesia: Moorea,-17.47417,-149.7785,marinesediment,0.067704027
SRR23318466,SAMN33021056,PRJNA611818,marine sediment metagenome,French Polynesia: Moorea,-17.4775,-149.8026,marinesediment,0.335177566
SRR23318467,SAMN33021055,PRJNA611818,marine sediment metagenome,French Polynesia: Moorea,-17.4775,-149.8026,marinesediment,0.073427429
SRR23337892,SAMN33051296,PRJNA931124,marine sediment metagenome,"India: coastal line of the Bay of Bengal, Balasore",21.453,87.043,marinesediment,2.218895287
SRR23425233,SAMN33099727,PRJNA931801,soil metagenome,China,34.25,112.42,rhizosphere,4.178630114
SRR23460013,SAMN33248014,PRJNA934102,marine metagenome,China: Northwest Pacific,35,123,marine,0.049141269
SRR23460020,SAMN33248007,PRJNA934102,marine metagenome,China: Northwest Pacific,35,123,marine,0.019836936
SRR23460021,SAMN33248006,PRJNA934102,marine metagenome,China: Northwest Pacific,35,123,marine,0.087985922
SRR23651772,SAMN33549384,PRJNA939938,soil metagenome,China:Nanjing,31.43,118.47,rhizosphere,3.9562984
SRR23651773,SAMN33549383,PRJNA939938,soil metagenome,China:Nanjing,31.43,118.47,rhizosphere,1.718089617
SRR23651774,SAMN33549382,PRJNA939938,soil metagenome,China:Nanjing,31.43,118.47,rhizosphere,2.834817916
SRR23651775,SAMN33549381,PRJNA939938,soil metagenome,China:Nanjing,31.43,118.47,rhizosphere,2.256804836
SRR23651776,SAMN33549380,PRJNA939938,soil metagenome,China:Nanjing,31.43,118.47,rhizosphere,8.959154837
SRR23651777,SAMN33549379,PRJNA939938,soil metagenome,China:Nanjing,31.43,118.47,rhizosphere,4.575633498
SRR23651778,SAMN33549378,PRJNA939938,soil metagenome,China:Nanjing,31.43,118.47,rhizosphere,3.037273143
SRR23651779,SAMN33549377,PRJNA939938,soil metagenome,China:Nanjing,31.43,118.47,rhizosphere,3.280189155
SRR23684420,NA,NA,NA,NA,NA,NA,freshwater,0.423852249
SRR23684421,NA,NA,NA,NA,NA,NA,freshwater,0.330154097
SRR23684422,NA,NA,NA,NA,NA,NA,freshwater,1.465239073
SRR23684423,NA,NA,NA,NA,NA,NA,freshwater,0.65483812
SRR23684424,NA,NA,NA,NA,NA,NA,freshwater,6.923427834
SRR23684425,NA,NA,NA,NA,NA,NA,freshwater,8.823055756
SRR23684426,NA,NA,NA,NA,39.224529,-77.45029,freshwater,8.438828205
SRR23684430,NA,NA,NA,NA,NA,NA,freshwater,0.492988606
SRR23684431,NA,NA,NA,NA,NA,NA,freshwater,0.172010214
SRR23684433,NA,NA,NA,NA,NA,NA,freshwater,3.258122744
SRR23684434,NA,NA,NA,NA,NA,NA,freshwater,0.759296652
SRR23684435,NA,NA,NA,NA,NA,NA,freshwater,0.808160225
SRR23684436,NA,NA,NA,NA,NA,NA,freshwater,0.669066607
SRR23684437,NA,NA,NA,NA,NA,NA,freshwater,0.404063352
SRR23684438,NA,NA,NA,NA,NA,NA,freshwater,2.269762588
SRR23684439,NA,NA,NA,NA,NA,NA,freshwater,1.389101778
SRR23684440,NA,NA,NA,NA,NA,NA,freshwater,0.163880093
SRR23684441,NA,NA,NA,NA,38.980515,-77.22838,freshwater,0.997776543
SRR23684442,NA,NA,NA,NA,NA,NA,freshwater,0.246840442
SRR23684450,NA,NA,NA,NA,NA,NA,freshwater,0.863274527
SRR23684452,NA,NA,NA,NA,NA,NA,freshwater,0.176959989
SRR23684454,NA,NA,NA,NA,38.936781,-76.5075,freshwater,0.37250384
SRR23684455,NA,NA,NA,NA,NA,NA,freshwater,2.227221597
SRR23684456,NA,NA,NA,NA,NA,NA,freshwater,2.405753968
SRR23684457,NA,NA,NA,NA,39.624294,-78.38469,freshwater,12.82246809
SRR23684458,NA,NA,NA,NA,NA,NA,freshwater,13.32871213
SRR23684459,NA,NA,NA,NA,39.624294,-78.38469,freshwater,16.33319878
SRR23684460,NA,NA,NA,NA,38.678787,-75.77469,freshwater,2.132601351
SRR23684461,NA,NA,NA,NA,NA,NA,freshwater,2.354682454
SRR23684462,NA,NA,NA,NA,NA,NA,freshwater,0.584994693
SRR23684463,NA,NA,NA,NA,NA,NA,freshwater,0.171877836
SRR23684464,NA,NA,NA,NA,NA,NA,freshwater,1.373995245
SRR23684465,NA,NA,NA,NA,NA,NA,freshwater,1.772824474
SRR23684466,NA,NA,NA,NA,39.603493,-77.26976,freshwater,0.709682369
SRR23684467,NA,NA,NA,NA,NA,NA,freshwater,2.145659637
SRR23684468,NA,NA,NA,NA,NA,NA,freshwater,3.820332341
SRR23684469,NA,NA,NA,NA,NA,NA,freshwater,5.879983605
SRR23684470,NA,NA,NA,NA,NA,NA,freshwater,5.857377388
SRR23684471,NA,NA,NA,NA,NA,NA,freshwater,0.616146859
SRR23684472,NA,NA,NA,NA,NA,NA,freshwater,1.092370387
SRR23684473,NA,NA,NA,NA,NA,NA,freshwater,4.948709963
SRR23684474,NA,NA,NA,NA,NA,NA,freshwater,0.175183895
SRR23684475,NA,NA,NA,NA,NA,NA,freshwater,5.509218845
SRR23684476,NA,NA,NA,NA,NA,NA,freshwater,6.467345438
SRR23684480,NA,NA,NA,NA,38.167829,-75.94783,freshwater,0.272278154
SRR23684482,NA,NA,NA,NA,NA,NA,freshwater,0.480519481
SRR23684491,NA,NA,NA,NA,39.644604,-78.2515,freshwater,1.865058375
SRR23684492,NA,NA,NA,NA,39.644604,-78.2515,freshwater,1.191611058
SRR23684493,NA,NA,NA,NA,NA,NA,freshwater,18.94903001
SRR23684494,NA,NA,NA,NA,NA,NA,freshwater,11.7372104
SRR23684495,NA,NA,NA,NA,NA,NA,freshwater,16.99629158
SRR23684496,NA,NA,NA,NA,NA,NA,freshwater,0.540762692
SRR23684498,NA,NA,NA,NA,NA,NA,freshwater,0.672766416
SRR23684501,NA,NA,NA,NA,38.681451,-75.95077,freshwater,0.120449297
SRR23684506,NA,NA,NA,NA,NA,NA,freshwater,0.182183347
SRR23684508,NA,NA,NA,NA,NA,NA,freshwater,0.254996757
SRR23684509,NA,NA,NA,NA,NA,NA,freshwater,0.317991324
SRR23684510,NA,NA,NA,NA,NA,NA,freshwater,6.435278337
SRR23684511,NA,NA,NA,NA,NA,NA,freshwater,3.828605862
SRR23684512,NA,NA,NA,NA,NA,NA,freshwater,4.337237777
SRR23684517,NA,NA,NA,NA,NA,NA,freshwater,0.206024293
SRR23684519,NA,NA,NA,NA,NA,NA,freshwater,1.130880579
SRR23684520,NA,NA,NA,NA,NA,NA,freshwater,0.290529695
SRR23684521,NA,NA,NA,NA,NA,NA,freshwater,1.358296623
SRR23684523,NA,NA,NA,NA,NA,NA,freshwater,0.39117043
SRR23684524,NA,NA,NA,NA,NA,NA,freshwater,1.685142142
SRR23684525,NA,NA,NA,NA,NA,NA,freshwater,2.053924337
SRR23684526,NA,NA,NA,NA,NA,NA,freshwater,0.120338203
SRR23684527,NA,NA,NA,NA,39.537414,-78.61286,freshwater,0.197322011
SRR23684532,NA,NA,NA,NA,39.448438,-77.72762,freshwater,2.766095115
SRR23684533,NA,NA,NA,NA,NA,NA,freshwater,0.174069628
SRR23684534,NA,NA,NA,NA,NA,NA,freshwater,0.109240493
SRR23684535,NA,NA,NA,NA,NA,NA,freshwater,0.63419584
SRR23684538,NA,NA,NA,NA,39.060642,-76.47267,freshwater,0.084803542
SRR23684540,NA,NA,NA,NA,NA,NA,freshwater,20.81910558
SRR23684541,NA,NA,NA,NA,39.409759,-76.64868,freshwater,10.04840345
SRR23684542,NA,NA,NA,NA,NA,NA,freshwater,1.693371051
SRR23684543,NA,NA,NA,NA,39.448438,-77.72762,freshwater,0.926445937
SRR23684544,NA,NA,NA,NA,39.409759,-76.64868,freshwater,0.356946283
SRR23684545,NA,NA,NA,NA,39.409759,-76.64868,freshwater,0.772778724
SRR23684546,NA,NA,NA,NA,NA,NA,freshwater,0.470039344
SRR23684547,NA,NA,NA,NA,NA,NA,freshwater,0.581255992
SRR23684548,NA,NA,NA,NA,NA,NA,freshwater,7.736419978
SRR23684549,NA,NA,NA,NA,NA,NA,freshwater,8.176100968
SRR23684550,NA,NA,NA,NA,39.603463,-77.29424,freshwater,8.641615601
SRR23684552,NA,NA,NA,NA,NA,NA,freshwater,0.325096325
SRR23684554,NA,NA,NA,NA,39.448438,-77.72762,freshwater,1.050425308
SRR23684557,NA,NA,NA,NA,NA,NA,freshwater,5.00266809
SRR23684558,NA,NA,NA,NA,NA,NA,freshwater,3.955696203
SRR23684559,NA,NA,NA,NA,NA,NA,freshwater,0.103506624
SRR23684560,NA,NA,NA,NA,NA,NA,freshwater,0.194725812
SRR23684562,NA,NA,NA,NA,NA,NA,freshwater,0.32472631
SRR23684563,NA,NA,NA,NA,NA,NA,freshwater,0.192663379
SRR23684565,NA,NA,NA,NA,39.448438,-77.72762,freshwater,1.250933608
SRR23684566,NA,NA,NA,NA,NA,NA,freshwater,0.222322617
SRR23684567,NA,NA,NA,NA,NA,NA,freshwater,0.234796159
SRR23725312,SAMN33575057,PRJNA940606,soil metagenome,Thailand,17.2599,104.1594,rhizosphere,1.288991356
SRR23725313,SAMN33575056,PRJNA940606,soil metagenome,Thailand,17.2647,104.1592,rhizosphere,0.843576067
SRR23913140,SAMN33826070,PRJNA946647,landfill metagenome,China:Taizhou,28.01,120.17,landfill,0.894503366
SRR23913141,SAMN33826069,PRJNA946647,landfill metagenome,China:Taizhou,28.01,120.17,landfill,0.989349228
SRR23913142,SAMN33826068,PRJNA946647,landfill metagenome,China:Taizhou,28.01,120.17,landfill,0.941776423
SRR23913143,SAMN33826067,PRJNA946647,landfill metagenome,China:Taizhou,28.01,120.17,landfill,0.510281004
SRR23913144,SAMN33826066,PRJNA946647,landfill metagenome,China:Taizhou,28.01,120.17,landfill,0.057192021
SRR23913145,SAMN33826065,PRJNA946647,landfill metagenome,China:Taizhou,28.01,120.17,landfill,0.344924599
SRR23962321,SAMN33863786,PRJNA947631,metagenome,"USA: Calumet, MI",47.145,-88.2716,compost,33.23057138
SRR23962322,SAMN33863785,PRJNA947631,metagenome,"USA: Calumet, MI",47.145,-88.2716,compost,10.86609373
SRR23962324,SAMN33863802,PRJNA947631,metagenome,"USA: Calumet, MI",47.145,-88.2716,compost,6.265137634
SRR23962325,SAMN33863784,PRJNA947631,metagenome,"USA: Calumet, MI",47.145,-88.2716,compost,6.892466289
SRR23962336,SAMN33863783,PRJNA947631,metagenome,"USA: Calumet, MI",47.145,-88.2716,compost,147.8401127
SRR23962337,SAMN33863782,PRJNA947631,metagenome,"USA: Calumet, MI",47.145,-88.2716,compost,47.27902956
SRR23985142,SAMN33942853,PRJNA945508,marine sediment metagenome,China: beihai,21.29,108.5045,marinesediment,0.429645542
SRR23985143,SAMN33942852,PRJNA945508,marine sediment metagenome,China: beihai,21.5534,109.4728,marinesediment,0.781006034
SRR23985144,SAMN33942851,PRJNA945508,marine sediment metagenome,China: beihai,21.5534,109.4728,marinesediment,1.087291065
SRR23985276,SAMN33943136,PRJNA945508,marine sediment metagenome,China: beihai,21.5534,109.4728,marinesediment,0.842177032
SRR23985277,SAMN33943135,PRJNA945508,marine sediment metagenome,China: beihai,21.5534,109.4728,marinesediment,0.543720275
SRR23985278,SAMN33943134,PRJNA945508,marine sediment metagenome,China: beihai,21.29,108.5045,marinesediment,1.589543525
SRR23985293,SAMN33943735,PRJNA945508,marine sediment metagenome,China: beihai,21.29,108.5045,marinesediment,1.430415491
SRR23985294,SAMN33943734,PRJNA945508,marine sediment metagenome,China: beihai,21.29,108.5045,marinesediment,0.62116775
SRR23985295,SAMN33943733,PRJNA945508,marine sediment metagenome,China: beihai,21.29,108.5045,marinesediment,0.891173684
SRR23986797,SAMN33944294,PRJNA945508,marine sediment metagenome,China: beihai,21.29,108.5045,marinesediment,1.076668673
SRR23986798,SAMN33944293,PRJNA945508,marine sediment metagenome,China: beihai,21.5534,109.4728,marinesediment,1.314114078
SRR23986799,SAMN33944292,PRJNA945508,marine sediment metagenome,China: beihai,21.5534,109.4728,marinesediment,1.128373384
SRR23986965,SAMN33944405,PRJNA945508,marine sediment metagenome,China: beihai,21.5534,109.4728,marinesediment,0.494123183
SRR23986966,SAMN33944404,PRJNA945508,marine sediment metagenome,China: beihai,21.5534,109.4728,marinesediment,1.079109734
